device,family,model,quant,mmproj,bound,tok,img,iou,encode_ms,decode_ms,prompt_eval_ms,prompt_tokens,gen_ms,n_tokens,tok_per_sec,load_ms,ttft_ms,ok,note
fp5,q3vl,2B,Q8_0,F16,min,1024,000000093437.jpg,0.5331,252033,99756,355549.41,1166,10146.24,37,3.65,700.57,707612.3826027396,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000108026.jpg,0.6613,205897,82239,293685.72,1171,14368.02,38,2.64,683.33,582200.5078787878,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000123480.jpg,0.6033,339160,185193,528123.01,1127,10789.53,39,3.61,713.35,1052753.0183102493,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000144333.jpg,0.3619,240709,97537,341998.77,1171,10623.74,39,3.67,680.64,680517.2495640328,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000170099.jpg,0.7025,230992,102048,341996.74,1155,5904.86,37,6.27,690.13,675196.2296331738,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000173008.jpg,0.6625,240665,93741,338146.54,1127,11498.49,39,3.39,684.47,672847.5252507376,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000187243.jpg,0.7301,233095,101528,338366.61,1127,6446.19,42,6.52,680.05,673142.9842331288,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000202228.jpg,0.4672,238423,94367,337019.08,1127,7381.11,39,5.28,700.7,669998.473939394,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000210299.jpg,0.4939,240710,93793,338475.49,1127,14604.32,39,2.67,711.03,673353.021835206,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000223747.jpg,0.5312,253962,99452,357444.45,1155,14735.6,39,2.65,701.99,711235.808490566,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000226408.jpg,0.4997,239680,106778,350210.66,1155,5837.84,38,6.51,683.29,696822.2698310291,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000233370.jpg,0.6339,244225,92295,348954.08,1171,10660.25,38,3.56,684.26,685754.9788764046,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000243204.jpg,0.5595,224631,84169,321782.48,1127,11715.17,39,3.33,706.93,630882.7803003003,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000261888.jpg,0.3680,246051,99672,349487.46,1171,10938.07,39,3.57,681.75,695490.5720448178,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000262895.jpg,0.6669,180176,90822,279865.37,1171,14099.49,37,2.62,687.27,551245.049389313,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000281032.jpg,0.5713,188947,79074,271783.16,1171,6361.13,39,6.13,684.73,539967.2921370309,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000289343.jpg,0.1340,250928,97071,360023.49,1171,5991.68,39,6.51,684.56,708176.0998310292,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000297353.jpg,0.9423,245869,104687,354302.34,1115,5777.83,38,6.58,677.14,705010.3156838907,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000314177.jpg,0.3791,223521,93899,321173.74,1127,8338.15,39,4.68,679.65,638807.4152136752,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000329219.jpg,0.6456,244829,101546,350145.29,1171,6648.49,37,5.57,683.23,696699.8232136446,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000333745.jpg,0.4904,230074,91259,325098.09,1171,27055.13,73,2.7,680.39,646801.4603703704,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000365642.jpg,0.4594,249377,113443,369262.2,1171,5972.73,39,6.53,682.52,732235.3393568146,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000383606.jpg,0.4405,212013,99661,315419.61,1127,7933.85,39,4.92,684.86,627296.8620325204,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000384808.jpg,0.3254,218970,135545,364395.47,1127,9124.34,38,4.16,686.17,719150.8546153846,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000393569.jpg,0.4188,200205,80202,284151.01,1127,11325.32,39,3.44,682.38,564848.7076744186,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000394199.jpg,0.7292,228932,101447,334125.16,1127,5944.46,39,6.56,682.57,664656.5990243901,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000425226.jpg,0.6330,231919,89079,324746.08,1127,9259.68,39,4.21,699.66,645981.6096912115,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000458992.jpg,0.7018,224733,85531,321474.2,1127,13161.2,35,2.66,685.96,632114.139849624,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000464476.jpg,0.6287,228080,102454,334275.77,1127,5944.57,39,6.56,677.52,664962.2090243902,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000465129.jpg,0.5892,309997,161392,483619.82,1127,14573.7,39,2.68,710.72,955381.9543283583,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000481386.jpg,0.4488,251954,100528,356235.82,1171,10389.62,44,4.23,686.85,708954.2266193854,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000481567.jpg,0.5508,227071,87768,332253.25,1127,5944.95,39,6.56,680.45,647244.6890243902,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000481573.jpg,0.9633,234035,103182,340971.87,1147,6236.36,39,6.25,684.29,678348.87,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000484415.jpg,0.6742,244471,93891,342108.1,1127,8548.41,37,4.33,1923.05,680701.046882217,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000485844.jpg,0.5936,248379,98839,350974.17,1144,14104.38,39,2.77,678.44,698553.1808303249,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000492937.jpg,0.9338,230049,89247,323032.99,1115,13036.28,38,2.91,684.74,642672.6326116838,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000520910.jpg,0.0405,265969,103015,373301.88,1171,5986.69,39,6.51,673.5,742439.4898310292,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000527750.jpg,0.0915,249281,99361,358699.93,1171,5997.82,39,6.5,677.1,707495.7761538461,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000546976.jpg,0.6113,246005,94048,343801.27,1127,15454.51,38,2.46,701.66,684260.7740650406,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000565045.jpg,0.0000,238619,90754,333144.62,1171,13330.8,40,3.0,682.26,662850.9533333334,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000570834.jpg,0.4099,233974,98001,335721.4,1127,5962.04,39,6.54,685.19,667849.3051987768,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000579321.jpg,0.7554,244624,105123,353505.15,1164,6860.44,37,5.39,677.95,703437.6787569574,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000579902.jpg,0.5163,227737,89741,321844.05,1141,14625.66,39,2.67,679.31,639696.581835206,1,
fp5,q3vl,2B,Q8_0,F16,min,1024,000000580294.jpg,0.6261,261723,93776,367847.82,1144,6431.67,38,5.91,677.64,723516.0247377327,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000002532.jpg,0.2136,43073,20383,70773.79,391,5569.74,39,7.0,683.33,134372.6471428571,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000003156.jpg,0.6758,47995,23649,75120.51,371,8388.73,37,4.41,680.41,146991.26736961454,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000017899.jpg,0.6793,58356,27007,96008.79,391,10121.82,41,4.05,709.82,181618.7035802469,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000030828.jpg,0.0000,37203,22323,62980.74,351,562.96,4,7.11,673.71,122647.38697609,1,no bbox in generated output
fp5,q3vl,2B,Q8_0,F16,min,256,000000037670.jpg,0.6720,43090,14645,68350.89,391,6707.69,38,5.67,673.57,126262.25684303351,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000054654.jpg,0.4438,47027,18799,69302.87,351,11341.51,38,3.35,690.93,135427.37746268656,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000093437.jpg,0.5423,52090,17138,79100.48,377,12364.43,38,3.07,693.3,148654.2128990228,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000108026.jpg,0.6674,37216,17756,58438.68,351,5405.28,38,7.03,679.83,113552.92751066855,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000123480.jpg,0.5960,48239,22421,76134.23,391,5577.99,39,6.99,678.4,146937.29151645207,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000144333.jpg,0.3542,44029,13840,68382.98,351,6440.8,39,6.06,683.0,126416.99650165017,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000170099.jpg,0.7014,48911,24021,76810.69,391,6348.35,37,5.83,673.87,149914.21658662093,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000173008.jpg,0.6496,43093,11271,64011.66,391,10002.25,39,3.9,683.05,118632.07025641025,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000187243.jpg,0.7324,50786,23749,78029.41,391,12629.38,42,3.33,681.81,152864.7103003003,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000202228.jpg,0.4677,54352,20214,88680.15,391,12636.14,39,3.09,686.84,163569.77459546924,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000210299.jpg,0.4645,59547,28114,91150.65,391,5685.41,39,6.86,681.29,178957.4225947522,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000223747.jpg,0.5342,38033,9940,52724.87,357,12492.09,39,3.12,674.29,101018.38282051282,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000226408.jpg,0.4944,50906,27399,81794.43,391,7822.09,38,4.86,684.25,160305.19131687243,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000233370.jpg,0.6014,37201,9716,50365.33,351,5956.25,43,7.22,678.99,97420.83415512466,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000243204.jpg,0.5590,48581,23972,76035.35,391,5564.01,39,7.01,678.79,148731.0033523538,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000261888.jpg,0.3896,50702,12389,69811.09,351,12548.47,39,3.11,699.04,133223.63340836013,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000262895.jpg,0.6636,45568,22605,71648.22,371,5278.04,37,7.01,678.97,139963.87335235378,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000281032.jpg,0.5513,37205,18048,58716.31,351,5561.4,39,7.01,671.95,114111.96335235378,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000289343.jpg,0.1278,62103,25539,95370.12,431,12757.99,39,3.06,676.99,183338.9173856209,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000297353.jpg,0.9377,83227,34325,121063.38,491,9641.66,38,3.94,711.05,238869.18710659898,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000314177.jpg,0.3894,48471,23977,75922.36,391,5569.91,39,7.0,675.42,148513.21714285712,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000329219.jpg,0.6460,53119,12083,75753.27,351,11873.98,37,3.12,711.5,141275.78282051283,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000333745.jpg,0.4553,45097,26562,75149.12,351,5617.41,39,6.94,684.76,146952.21221902018,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000365642.jpg,0.4614,46771,19653,69891.97,351,11684.74,39,3.34,711.93,136615.37119760478,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000383606.jpg,0.4302,61520,22064,94235.85,391,7525.07,39,5.18,712.24,178012.9001930502,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000384808.jpg,0.3313,45724,10351,66624.84,357,12223.98,38,3.11,676.87,123021.38340836013,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000393569.jpg,0.3175,51097,23857,78450.54,391,10822.17,39,3.6,685.91,153682.31777777776,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000394199.jpg,0.7140,58107,17326,86076.29,391,12679.86,39,3.08,684.13,161833.96532467532,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000425226.jpg,0.6438,60298,17528,88475.3,391,12620.74,39,3.09,3700.05,166624.92459546923,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000458992.jpg,0.7445,62699,24088,90269.2,391,5741.58,40,6.97,686.9,177199.67202295552,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000464476.jpg,0.6228,54597,26770,84834.25,357,5572.6,39,7.0,707.02,166344.10714285713,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000465129.jpg,0.5594,49100,19289,81330.43,391,10816.72,39,3.61,678.43,149996.4383102493,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000481386.jpg,0.4188,44962,28798,78146.22,351,7880.13,39,4.95,699.11,152108.2402020202,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000481567.jpg,0.5263,58163,21717,90520.59,391,7817.51,39,4.99,681.86,170600.9908016032,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000481573.jpg,0.9434,58218,27811,89549.07,491,8534.11,39,4.57,675.8,175796.888380744,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000484415.jpg,0.8988,38034,9940,51426.12,357,7150.6,37,5.17,667.88,99593.54359767892,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000485844.jpg,0.5840,40147,10499,54635.32,371,12594.76,39,3.1,680.24,105603.9006451613,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000492937.jpg,0.9008,65709,30501,100465.12,452,12462.2,38,3.05,671.91,197002.988852459,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000520910.jpg,0.0441,37204,14493,58836.73,351,5515.03,39,7.07,675.95,110675.17271570016,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000527750.jpg,0.1046,44522,22350,70332.09,351,5568.79,39,7.0,672.13,137346.94714285713,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000546976.jpg,0.6087,49996,10714,69988.23,357,12168.44,38,3.12,686.03,131018.74282051282,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000565045.jpg,0.0000,54778,18113,83473.94,371,6821.13,40,5.86,700.6,156535.58846416383,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000570834.jpg,0.3971,48491,23779,77798.73,391,12627.22,39,3.09,681.1,150392.35459546922,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000579321.jpg,0.7392,62822,23142,95719.84,411,11984.81,37,3.09,713.11,182007.46459546924,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000579902.jpg,0.5109,65218,24892,93605.45,431,7719.09,39,5.05,684.42,183913.46980198022,1,
fp5,q3vl,2B,Q8_0,F16,min,256,000000580294.jpg,0.6376,55457,18735,84791.23,371,8712.75,38,4.36,704.73,159212.58779816513,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000002532.jpg,0.2136,110276,52582,166445.32,679,6633.54,39,5.88,682.17,329473.3880272109,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000003156.jpg,0.6744,113541,52166,169281.66,671,5367.87,37,6.89,703.97,335133.797880987,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000017899.jpg,0.6931,107884,46733,158208.97,679,12287.3,36,2.93,678.0,313167.2669283276,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000030828.jpg,0.0000,119887,48082,179284.18,691,7519.05,39,5.19,680.14,347445.8582273603,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000037670.jpg,0.7295,116542,52490,172622.78,679,6870.4,39,5.68,676.72,341830.8363380282,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000054654.jpg,0.4365,116711,56059,178585.18,711,5571.0,38,6.82,680.17,351501.8075659824,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000093437.jpg,0.5360,127763,45432,184535.45,699,9052.63,37,4.09,697.22,357974.9487775061,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000108026.jpg,0.6620,107297,48331,162675.72,691,13105.94,38,2.9,686.54,318648.54758620687,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000123480.jpg,0.5879,107634,48087,159307.78,679,10895.91,39,3.58,682.09,315308.10960893857,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000144333.jpg,0.3600,109279,48967,161831.21,691,13100.45,39,2.98,689.16,320412.7804697986,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000170099.jpg,0.7016,107841,52883,164303.38,679,5376.0,37,6.88,679.48,325172.7288372093,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000173008.jpg,0.6597,117572,49827,170986.8,679,6549.27,39,5.95,680.69,338553.86722689075,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000187243.jpg,0.7302,118663,47065,169329.23,679,12664.8,37,2.92,701.55,335399.69575342466,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000202228.jpg,0.4637,111356,46014,168679.61,679,8077.99,39,4.83,680.07,326256.6493374741,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000210299.jpg,0.4923,112721,50182,166494.11,679,11665.81,39,3.34,684.96,329696.51119760476,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000223747.jpg,0.5230,111602,44144,159317.79,679,13074.91,39,2.98,681.99,315399.3604697987,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000226408.jpg,0.5076,119102,53432,176126.41,700,9865.84,38,3.85,680.29,348920.1502597403,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000233370.jpg,0.6323,119363,57207,180193.68,691,6273.5,43,6.85,676.04,356909.66540145985,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000243204.jpg,0.5608,116036,49025,168645.29,679,5693.99,39,6.85,680.9,333852.2754014599,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000261888.jpg,0.3158,111326,49560,164467.68,691,12781.53,39,3.05,682.45,325681.548852459,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000262895.jpg,0.6663,117300,51297,178006.08,691,5367.72,37,6.89,703.02,346748.2178809869,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000281032.jpg,0.5656,115717,40113,163026.06,691,13378.11,39,2.92,677.66,319198.5257534247,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000289343.jpg,0.1315,119184,52788,175558.39,685,8263.9,39,4.72,694.25,347742.25440677966,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000297353.jpg,0.9456,114245,50716,173963.26,667,5507.99,38,6.9,676.58,339069.1875362319,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000314177.jpg,0.3822,116682,37359,162660.96,679,13423.45,39,2.91,704.05,317045.60261168383,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000329219.jpg,0.6422,110206,52618,166409.65,691,7717.65,37,4.79,675.68,329442.4182672234,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000333745.jpg,0.4846,113606,52853,170052.14,691,5718.16,39,6.82,678.5,336657.7675659824,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000365642.jpg,0.4610,128941,52917,185444.5,691,6712.8,39,5.81,676.85,367474.61703958694,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000383606.jpg,0.4278,107215,48618,159416.8,679,10480.34,39,3.72,677.51,315518.61720430106,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000384808.jpg,0.3262,109476,52414,165455.42,679,5531.73,38,6.87,682.59,327490.9804075692,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000393569.jpg,0.4128,120049,54587,178891.45,679,5664.53,39,6.88,678.74,353672.7988372093,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000394199.jpg,0.7241,110493,46891,161016.6,679,13347.38,39,2.92,675.51,318743.06575342466,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000425226.jpg,0.6344,113276,48283,165133.55,679,11370.1,39,3.43,682.45,326984.0951895044,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000458992.jpg,0.7047,110307,40195,161802.5,679,12035.46,35,2.91,671.62,312648.14261168387,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000464476.jpg,0.6052,110505,42514,156611.76,679,12690.34,39,3.07,680.42,309956.4928990228,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000465129.jpg,0.5919,114836,49027,167446.31,679,8813.38,39,4.43,682.19,331535.0436343115,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000481386.jpg,0.4516,114999,42873,169170.8,691,13054.64,39,2.99,679.06,327377.2481605351,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000481567.jpg,0.5586,114940,52600,171114.86,679,5651.3,39,6.9,681.69,338799.78753623186,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000481573.jpg,0.9555,121198,52995,177779.42,691,6969.95,39,5.6,680.17,352150.99142857146,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000484415.jpg,0.6731,114238,39626,161236.83,679,12745.01,37,2.9,672.3,315445.65758620686,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000485844.jpg,0.5843,117786,51727,173090.25,671,5674.69,39,6.87,677.15,342748.81040756917,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000492937.jpg,0.9274,117061,46116,166758.95,667,10379.33,38,3.66,684.35,330209.1740437159,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000520910.jpg,0.0407,114633,47305,173140.16,691,15220.06,44,2.89,678.48,335424.1807612457,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000527750.jpg,0.0941,116523,44046,164623.93,691,11891.22,39,3.28,681.14,325497.8080487805,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000546976.jpg,0.6040,118940,44972,168062.66,679,13426.0,39,2.9,707.88,332319.48758620693,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000565045.jpg,0.0000,121588,52782,177960.53,691,5835.15,40,6.86,699.86,352476.3025947522,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000570834.jpg,0.4083,105927,52338,161848.29,679,7993.81,39,4.88,678.91,320318.2080327869,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000579321.jpg,0.7481,117538,49678,170798.65,707,11200.29,37,3.3,682.39,338317.6803030303,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000579902.jpg,0.5148,115176,40764,167241.78,689,13447.94,39,2.9,672.02,323526.6075862069,1,
fp5,q3vl,2B,Q8_0,F16,min,576,000000580294.jpg,0.6229,108454,43291,163010.36,671,5752.68,38,6.61,678.22,314906.64593040844,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000002532.jpg,0.1863,4518,4309,12243.32,208,11789.76,39,3.31,687.01,21372.434803625376,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000003156.jpg,0.6142,4524,4305,12249.63,208,10769.64,37,3.44,712.2,21369.3276744186,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000017899.jpg,0.7463,4523,4304,12247.56,208,11007.48,41,3.72,711.14,21343.377204301072,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000030828.jpg,0.0000,4519,4295,12234.18,208,561.32,4,7.13,715.96,21188.432454417954,1,no bbox in generated output
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000037670.jpg,0.1907,4515,4310,12248.17,208,11965.09,40,3.34,690.96,21372.57119760479,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000054654.jpg,0.4407,4839,4633,12902.67,217,6718.14,38,5.66,683.62,22551.34844522968,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000093437.jpg,0.5295,4623,4406,12451.89,211,6317.24,38,6.02,693.54,21647.00295681063,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000108026.jpg,0.6609,4518,4303,12229.68,208,5303.78,38,7.16,684.4,21190.344804469274,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000123480.jpg,0.5884,4518,4302,12214.83,208,7792.07,39,5.01,713.99,21234.430798403195,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000144333.jpg,0.3818,4516,4306,12234.19,208,11214.2,39,3.48,689.75,21343.546321839083,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000170099.jpg,0.6811,4520,4309,12245.99,208,9281.42,37,3.99,693.83,21325.616566416036,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000173008.jpg,0.6038,4518,4305,14377.94,208,12195.48,39,3.2,723.27,23513.440000000002,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000187243.jpg,0.7554,4520,4288,12217.97,208,7823.73,42,5.37,714.64,21212.189739292367,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000202228.jpg,0.4917,4523,4302,12247.05,208,10352.57,39,3.77,697.91,21337.301989389918,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000210299.jpg,0.4854,4520,4306,12246.93,208,5625.09,39,6.93,692.89,21217.230144300145,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000223747.jpg,0.4951,4520,4304,12213.01,208,7422.02,39,5.25,697.18,21227.486190476193,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000226408.jpg,0.2678,4523,4305,12248.22,208,10858.03,43,3.96,690.44,21328.745252525252,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000233370.jpg,0.5807,4515,4308,12240.5,208,9202.78,43,4.67,717.44,21277.632762312634,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000243204.jpg,0.4743,4519,4303,12235.05,208,8554.16,45,5.26,690.77,21247.164068441063,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000261888.jpg,0.3523,4517,4309,12245.91,208,7518.82,39,5.19,687.12,21264.58822736031,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000262895.jpg,0.6626,4522,4306,12240.62,208,5032.73,36,7.15,677.02,21208.48013986014,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000281032.jpg,0.5210,4521,4306,12234.14,208,8681.31,39,4.49,685.8,21283.85714922049,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000289343.jpg,0.1424,4623,4395,12438.3,211,8766.77,39,4.45,696.11,21681.019101123595,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000297353.jpg,0.8918,4664,4449,12546.26,212,8807.32,39,4.43,709.99,21884.993634311515,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000314177.jpg,0.3887,4515,4307,12231.1,208,5429.12,39,7.18,694.62,21192.37576601671,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000329219.jpg,0.6471,4521,4302,12234.83,208,7495.89,37,4.94,717.11,21260.259149797574,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000333745.jpg,0.4306,4508,4313,12231.39,208,8996.51,39,4.34,686.97,21282.804746543778,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000365642.jpg,0.4532,4521,4304,12247.1,208,5531.2,39,7.05,694.5,21213.943971631204,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000383606.jpg,0.3569,4522,4305,12241.03,208,8988.63,39,4.34,699.4,21298.444746543777,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000384808.jpg,0.3458,4518,4309,12240.57,208,16451.85,38,2.31,710.86,21500.470432900434,1,
fp5,q3vl,2B,Q8_0,Q8_0,max,128,000000393569.jpg,0.2733,4507,4312,12229.38,208,6480.9,39,6.02,688.83,21214.492956810627,1,
